Timestamp,/DSEvents,/DSLog/BatteryVoltage,/DSLog/CANUtilization,/DSLog/CPUUtilization,/DSLog/PacketLoss,/DSLog/PowerDistributionCurrents,/DSLog/PowerDistributionCurrents/length,/DSLog/Status/Brownout,/DSLog/Status/DSDisabled,/DSLog/Status/DSTeleop,/DSLog/Status/RobotAuto,/DSLog/Status/RobotDisabled,/DSLog/Status/RobotTeleop,/DSLog/Status/Watchdog,/DSLog/TripTimeMS
134.4549741744995,"at frc.robot.Main.main(Main.java:14) \tat edu.wpi.first.wpilibj.RobotBase.startRobot(RobotBase.java:527) \tat edu.wpi.first.wpilibj.RobotBase.runRobot(RobotBase.java:387) \tat frc.robot.Robot.<init>(Robot.java:36) \tat frc.robot.RobotContainer.<init>(RobotContainer.java:126) \tat frc.robot.auto.Autos.<init>(Autos.java:47) \tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooser(AutoBuilder.java:397) \tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooser(AutoBuilder.java:409) \tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooserWithOptionsModifier(AutoBuilder.java:450) \tat com.pathplanner.lib.commands.PathPlannerAuto.<init>(PathPlannerAuto.java:63) \tat com.pathplanner.lib.commands.PathPlannerAuto.<init>(PathPlannerAuto.java:103) \tat com.pathplanner.lib.commands.PathPlannerAuto.initFromJson(PathPlannerAuto.java:648) \tat com.pathplanner.lib.auto.CommandUtil.commandFromJson(CommandUtil.java:49) \tat com.pathplanner.lib.auto.CommandUtil.sequentialGroupFromData(CommandUtil.java:93) \tat com.pathplanner.lib.auto.CommandUtil.commandFromJson(CommandUtil.java:48) \tat com.pathplanner.lib.auto.CommandUtil.pathCommandFromData(CommandUtil.java:81) \tat com.pathplanner.lib.path.PathPlannerPath.fromPathFile(PathPlannerPath.java:309) \tat java.base/java.io.FileReader.<init>(Unknown Source) \tat java.base/java.io.FileInputStream.<init>(Unknown Source) \tat java.base/java.io.FileInputStream.open(Unknown Source) \tat java.base/java.io.FileInputStream.open0(Native Method) Error at java.base/java.io.FileInputStream.open0(Native Method): /home/lvuser/deploy/pathplanner/paths/null.path (No such file or directory) /home/lvuser/deploy/pathplanner/paths/null.path (No such file or directory) <init>(Unknown Source)\n\tat java.base/java.io.FileReader.<init>(Unknown Source)\n\tat com.pathplanner.lib.path.PathPlannerPath.fromPathFile(PathPlannerPath.java:309)\n\tat com.pathplanner.lib.auto.CommandUtil.pathCommandFromData(CommandUtil.java:81)\n\tat com.pathplanner.lib.auto.CommandUtil.commandFromJson(CommandUtil.java:48)\n\tat com.pathplanner.lib.auto.CommandUtil.sequentialGroupFromData(CommandUtil.java:93)\n\tat com.pathplanner.lib.auto.CommandUtil.commandFromJson(CommandUtil.java:49)\n\tat com.pathplanner.lib.commands.PathPlannerAuto.initFromJson(PathPlannerAuto.java:648)\n\tat com.pathplanner.lib.commands.PathPlannerAuto.<init>(PathPlannerAuto.java:103)\n\tat com.pathplanner.lib.commands.PathPlannerAuto.<init>(PathPlannerAuto.java:63)\n\tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooserWithOptionsModifier(AutoBuilder.java:450)\n\tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooser(AutoBuilder.java:409)\n\tat com.pathplanner.lib.auto.AutoBuilder.buildAutoChooser(AutoBuilder.java:397)\n\tat frc.robot.auto.Autos.<init>(Autos.java:47)\n\tat frc.robot.RobotContainer.<init>(RobotContainer.java:126)\n\tat frc.robot.Robot.<init>(Robot.java:36)\n\tat edu.wpi.first.wpilibj.RobotBase.runRobot(RobotBase.java:387)\n\tat edu.wpi.first.wpilibj.RobotBase.startRobot(RobotBase.java:527)\n\tat frc.robot.Main.main(Main.java:14)\n[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs. [AutoCommands] Marker bindings registered for Choreo [AlignToAprilTag] Created for RIGHT position [AlignToAprilTag] Created for LEFT position [AlignToAprilTag] Created for CENTER position [AutoCommands] Named commands registered for PathPlanner [AlignToAprilTag] Created for RIGHT position [AlignToAprilTag] Created for LEFT position [AlignToAprilTag] Created for CENTER position",12.5625,0.21,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.47363424301147,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.21,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.53999999999502,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5703125,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.61999999999506,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.65999999999508,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.6799999999951,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.7199999999951,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.73999999999512,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5703125,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.75999999999513,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.2,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
134.77999999999514,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55859375,0.20500000000000002,0.8300000000000001,0,[],0,false,true,false,false,false,false,false,5
